./fleurs_data/tgt
000133.wav	132480
000134.wav	511680
000135.wav	113280
000136.wav	205440
000137.wav	200640
000138.wav	105600
000139.wav	147840
000140.wav	204480
000141.wav	214080
000142.wav	133440
000143.wav	119040
000144.wav	151680
000145.wav	199680
000146.wav	124800
000147.wav	159360
000148.wav	207360
000149.wav	174720
000150.wav	178560
000151.wav	353280
000152.wav	170880
000153.wav	126720
000154.wav	169920
000155.wav	257280
000156.wav	168960
000157.wav	172800
000158.wav	194880
000159.wav	195840
000160.wav	200640
000161.wav	288000
000162.wav	167040
000163.wav	148800
000164.wav	69120
000165.wav	168000
000166.wav	188160
000167.wav	185280
000168.wav	157440
000169.wav	133440
000170.wav	227520
000171.wav	184320
000172.wav	243840
000173.wav	265920
000174.wav	319680
000175.wav	180480
000176.wav	128640
000177.wav	116160
000178.wav	347520
000179.wav	185280
000180.wav	297600
000181.wav	202560
000182.wav	117120
000183.wav	193920
000184.wav	186240
000185.wav	135360
000186.wav	101760
000187.wav	222720
000188.wav	218880
000189.wav	252480
000190.wav	241920
000191.wav	242880
000192.wav	184320
000193.wav	96000
000194.wav	417600
000195.wav	182400
000196.wav	195840
000197.wav	253440
000198.wav	188160
000199.wav	116160
000200.wav	155520
000201.wav	168000
000202.wav	168000
000203.wav	203520
000204.wav	80640
000205.wav	176640
000206.wav	192000
000207.wav	150720
000208.wav	110400
000209.wav	173760
000210.wav	152640
000211.wav	108480
000212.wav	182400
000213.wav	174720
000214.wav	251520
000215.wav	158400
000216.wav	160320
000217.wav	108480
000218.wav	205440
000219.wav	248640
000220.wav	103680
000221.wav	170880
000222.wav	109440
000223.wav	202560
000224.wav	232320
000225.wav	119040
000226.wav	196800
000227.wav	157440
000228.wav	121920
000229.wav	201600
000230.wav	120000
000231.wav	347520
000232.wav	178560
000233.wav	206400
000234.wav	284160
000235.wav	135360
000236.wav	241920
000237.wav	161280
000238.wav	192000
000239.wav	98880
000240.wav	453120
000241.wav	228480
000242.wav	192960
000243.wav	247680
000244.wav	220800
000245.wav	198720
000246.wav	205440
000247.wav	148800
000248.wav	141120
000249.wav	224640
000250.wav	189120
000251.wav	271680
000252.wav	234240
000253.wav	80640
000254.wav	367680
000255.wav	220800
000256.wav	85440
000257.wav	178560
000258.wav	188160
000259.wav	128640
000260.wav	155520
000261.wav	135360
000262.wav	166080
000263.wav	92160
000264.wav	165120
000265.wav	120000
000266.wav	172800
000267.wav	234240
000268.wav	280320
000269.wav	112320
000270.wav	161280
000271.wav	194880
000272.wav	166080
000273.wav	503040
000274.wav	218880
000275.wav	246720
000276.wav	144000
000277.wav	129600
000278.wav	128640
000279.wav	119040
000280.wav	371520
000281.wav	245760
000282.wav	169920
000283.wav	163200
000284.wav	179520
000285.wav	107520
000286.wav	125760
000287.wav	208320
000288.wav	199680
000289.wav	174720
000290.wav	120960
000291.wav	124800
000292.wav	188160
000293.wav	212160
000294.wav	194880
000295.wav	296640
000296.wav	103680
000297.wav	195840
000298.wav	250560
000299.wav	100800
000300.wav	92160
000301.wav	221760
000302.wav	238080
000303.wav	161280
000304.wav	150720
000305.wav	299520
000306.wav	108480
000307.wav	172800
000308.wav	186240
000309.wav	235200
000310.wav	320640
000311.wav	154560
000312.wav	220800
000313.wav	263040
000314.wav	190080
000315.wav	116160
000316.wav	107520
000317.wav	231360
000318.wav	234240
000319.wav	168960
000320.wav	227520
000321.wav	146880
000322.wav	200640
000323.wav	218880
000324.wav	186240
000325.wav	120960
000326.wav	121920
000327.wav	240000
000328.wav	214080
000329.wav	234240
000330.wav	331200
000331.wav	202560
000332.wav	400320
000333.wav	186240
000334.wav	152640
000335.wav	159360
000336.wav	275520
000337.wav	109440
000338.wav	274560
000339.wav	109440
000340.wav	188160
000341.wav	286080
000342.wav	94080
000343.wav	362880
000344.wav	115200
000345.wav	274560
000346.wav	160320
000347.wav	123840
000348.wav	252480
000349.wav	238080
000350.wav	130560
000351.wav	138240
000352.wav	114240
000353.wav	278400
000354.wav	133440
000355.wav	220800
000356.wav	181440
000357.wav	177600
000358.wav	210240
000359.wav	406080
000360.wav	271680
